"domain_rank"	"spam_score"	"comments"	"type"
"643"	0.624307096748042	0	0	"bs"
"644"	0.624307096748042	0	0	"bs"
"645"	0.624307096748042	0	0	"bs"
"646"	0.624307096748042	0	0	"bs"
"647"	0.624307096748042	0	0	"bs"
"648"	0.624307096748042	0	0	"bs"
"649"	0.624307096748042	0	0	"bs"
"650"	0.624307096748042	0	0	"bs"
"651"	0.624307096748042	0	0	"bs"
"652"	0.624307096748042	0	0	"bs"
"653"	0.624307096748042	0	0	"bs"
"654"	0.624307096748042	0	0	"bs"
"655"	0.624307096748042	0	0	"bs"
"656"	0.624307096748042	0	0	"bs"
"657"	0.624307096748042	0	0	"bs"
"658"	0.624307096748042	0	0	"bs"
"659"	0.624307096748042	0	0	"bs"
"660"	0.624307096748042	0	0	"bs"
"661"	0.624307096748042	0	0	"bs"
"662"	0.624307096748042	0	0	"bs"
"663"	0.624307096748042	0	0	"bs"
"664"	0.624307096748042	0	0	"bs"
"665"	0.624307096748042	0	0	"bs"
"666"	0.0674814296861541	0.022	0	"bs"
"667"	0.0674814296861541	0.022	0	"bs"
"668"	0.0674814296861541	0.022	0	"bs"
"669"	0.0674814296861541	0.022	0	"bs"
"670"	0.0674814296861541	0.022	0	"bs"
"671"	0.0674814296861541	0.022	0	"bs"
"672"	0.0674814296861541	0	0	"bs"
"673"	0.0674814296861541	0	0	"bs"
"674"	0.0674814296861541	0	0	"bs"
"675"	0.0674814296861541	0	0	"bs"
"676"	0.0674814296861541	1	0	"bs"
"677"	0.0674814296861541	0	0	"bs"
"678"	0.0674814296861541	0.164	0	"bs"
"679"	0.0674814296861541	0	0	"bs"
"680"	0.0674814296861541	0.001	0	"bs"
"681"	0.0674814296861541	0.001	0	"bs"
"682"	0.0674814296861541	0	0	"bs"
"683"	0.0674814296861541	0.003	0	"bs"
"684"	0.0674814296861541	0	0	"bs"
"685"	0.0674814296861541	0	0	"bs"
"686"	0.0674814296861541	0	0	"bs"
"687"	0.0674814296861541	0	0	"bs"
"688"	0.0674814296861541	0	0	"bs"
"689"	0.0674814296861541	0	0	"bs"
"690"	0.0674814296861541	0	0	"bs"
"691"	0.0674814296861541	0	0	"bs"
"692"	0.0674814296861541	0	0	"bs"
"693"	0.0674814296861541	0.122	0	"bs"
"694"	0.0674814296861541	0.122	0	"bs"
"695"	0.0674814296861541	0.122	0	"bs"
"696"	0.0674814296861541	0	0	"bs"
"697"	0.0674814296861541	0.001	0	"bs"
"698"	0.0674814296861541	0.001	0	"bs"
"699"	0.0674814296861541	0.001	0	"bs"
"700"	0.0674814296861541	0.001	0	"bs"
"701"	0.0674814296861541	0.001	0	"bs"
"702"	0.0674814296861541	0.469	0	"bs"
"703"	0.0674814296861541	0.001	0	"bs"
"704"	0.0674814296861541	0	0	"bs"
"705"	0.0674814296861541	0	0	"bs"
"706"	0.0674814296861541	0.001	0	"bs"
"707"	0.0674814296861541	0	0	"bs"
"708"	0.0674814296861541	0	0	"bs"
"709"	0.0674814296861541	0.001	0	"bs"
"710"	0.0674814296861541	0	0	"bs"
"711"	0.0674814296861541	0	0	"bs"
"712"	0.0674814296861541	0.001	0	"bs"
"713"	0.0674814296861541	0	0	"bs"
"714"	0.0674814296861541	0.001	0	"bs"
"715"	0.0674814296861541	0.001	0	"bs"
"716"	0.0674814296861541	0	0	"bs"
"717"	0.0674814296861541	0	0	"bs"
"718"	0.0674814296861541	0	0	"bs"
"719"	0.0674814296861541	0	0	"bs"
"720"	0.0674814296861541	0.01	0	"bs"
"721"	0.0674814296861541	0	0	"bs"
"722"	0.0674814296861541	0	0	"bs"
"723"	0.0674814296861541	0	0	"bs"
"724"	0.0674814296861541	0	0	"bs"
"725"	0.0674814296861541	0	0	"bs"
"726"	0.0674814296861541	0.049	0	"bs"
"727"	0.0674814296861541	0.001	0	"bs"
"728"	0.0674814296861541	0.045	0	"bs"
"729"	0.0674814296861541	0	0	"bs"
"730"	0.0674814296861541	0.001	0	"bs"
"731"	0.0674814296861541	0.236	0	"bs"
"732"	0.0674814296861541	0.982	0	"bs"
"733"	0.0674814296861541	0.003	0	"bs"
"734"	0.0674814296861541	0.007	0	"bs"
"735"	0.0674814296861541	0.007	0	"bs"
"736"	0.0674814296861541	0.007	0	"bs"
"737"	0.0674814296861541	0.007	0	"bs"
"738"	0.0674814296861541	0.007	0	"bs"
"739"	0.0674814296861541	0.007	0	"bs"
"740"	0.0674814296861541	0.007	0	"bs"
"741"	0.0674814296861541	0.007	0	"bs"
"742"	0.0674814296861541	0.007	0	"bs"
"743"	0.0674814296861541	0.007	0	"bs"
"744"	0.0674814296861541	0.007	0	"bs"
"745"	0.0674814296861541	0.007	0	"bs"
"746"	0.0674814296861541	0.007	0	"bs"
"747"	0.0674814296861541	0.007	0	"bs"
"748"	0.0674814296861541	0.007	0	"bs"
"749"	0.0674814296861541	0.007	0	"bs"
"750"	0.0674814296861541	0.007	0	"bs"
"751"	0.0674814296861541	0.007	0	"bs"
"752"	0.0674814296861541	0	0	"bs"
"753"	0.0674814296861541	0	0	"bs"
"754"	0.0674814296861541	0	0	"bs"
"755"	0.0674814296861541	0.001	0	"bs"
"756"	0.0674814296861541	0.629	0	"bs"
"757"	0.0674814296861541	0	0	"bs"
"758"	0.0674814296861541	0	0	"bs"
"759"	0.0674814296861541	0.005	0	"bs"
"760"	0.0674814296861541	0.005	0	"bs"
"761"	0.0674814296861541	0.91	0	"bs"
"762"	0.0674814296861541	0	0	"bs"
"763"	0.0674814296861541	0	0	"bs"
"764"	0.0674814296861541	0.191	0	"bs"
"765"	0.0674814296861541	0	0	"bs"
"766"	0.0768856595628249	0.012	0	"bs"
"767"	0.0768856595628249	0.19	0	"bs"
"768"	0.0768856595628249	0.781	0	"bs"
"769"	0.0768856595628249	0	0	"bs"
"770"	0.0768856595628249	0.004	0	"bs"
"771"	0.0768856595628249	0.607	0	"bs"
"772"	0.0768856595628249	0.12	0	"bs"
"773"	0.0768856595628249	0	0	"bs"
"774"	0.0768856595628249	0.001	0	"bs"
"775"	0.94271324192584	0	0	"bs"
"776"	0.94271324192584	0	0	"bs"
"777"	0.94271324192584	0	0	"bs"
"778"	0.94271324192584	0	0	"bs"
"779"	0.94271324192584	0	0	"bs"
"780"	0.94271324192584	0	0	"bs"
"781"	0.94271324192584	0	0	"bs"
"782"	0.94271324192584	0	0	"bs"
"783"	0.94271324192584	0	0	"bs"
"784"	0.94271324192584	0	0	"bs"
"785"	0.94271324192584	0	0	"bs"
"786"	0.94271324192584	0	0	"bs"
"787"	0.94271324192584	0	0	"bs"
"788"	0.94271324192584	0	0	"bs"
"789"	0.94271324192584	0	0	"bs"
"790"	0.94271324192584	0	0	"bs"
"791"	0.94271324192584	0	0	"bs"
"792"	0.94271324192584	0	0	"bs"
"793"	0.94271324192584	0	0	"bs"
"794"	0.94271324192584	0	0	"bs"
"795"	0.94271324192584	0	0	"bs"
"796"	0.94271324192584	0	0	"bs"
"797"	0.94271324192584	0	0	"bs"
"798"	0.94271324192584	0	0	"bs"
"799"	0.94271324192584	0	0	"bs"
"800"	0.94271324192584	0	0	"bs"
